ID,YEAR,COUNTRY,LATITUDE,LONGITUDE,PRIMARY_MAGNITUDE
5476,2013,SOLOMON ISLANDS,-10.765999999999998,165.114,7.9
5477,2013,SOLOMON ISLANDS,-10.927999999999999,166.018,7.0
5479,2013,RUSSIA,46.221000000000004,150.78799999999998,7.2
5491,2013,NEW ZEALAND,-41.70399999999999,174.33700000000002,6.5
5519,2013,NEW ZEALAND,-41.731,174.02700000000002,6.5
5506,2013,PAKISTAN,25.18,62.26,7.03
5533,2013,JAPAN,37.2,144.6,7.1
5534,2013,ANTARCTICA,-60.273999999999994,-46.401,7.7
5555,2014,CHILE,-19.965,-70.814,6.7
5557,2014,CHILE,-19.61,-70.76899999999999,8.2
5558,2014,CHILE,-20.570999999999998,-70.493,7.7
5559,2014,SOLOMON ISLANDS,-11.27,162.148,7.6
5560,2014,SOLOMON ISLANDS,-11.463,162.05100000000002,7.4
5563,2014,MEXICO,17.397000000000002,-100.97200000000001,7.2
5564,2014,PAPUA NEW GUINEA,-6.755,155.024,7.5
5572,2014,NEW ZEALAND,-29.976999999999997,-177.725,6.9
5571,2014,USA,51.849,178.735,7.9
5693,2014,UKRAINE,46.32,30.67,7.03
5574,2014,JAPAN,37.005,142.453,6.5
5575,2014,USA,58.306000000000004,-136.96,6.1
5577,2014,CHILE,-32.108000000000004,-110.811,7.0
5607,2014,EL SALVADOR,12.526,-88.12299999999999,7.3
5578,2014,INDONESIA,1.893,126.522,7.1
5580,2015,JAPAN,39.856,142.881,6.7
5582,2015,VANUATU,-16.430999999999997,168.148,6.4
5581,2015,PAPUA NEW GUINEA,-4.729,152.562,7.5
5584,2015,JAPAN,31.529,140.213,5.7
5583,2015,PAPUA NEW GUINEA,-5.462000000000001,151.875,7.5
5674,2015,NORWAY,69.8,20.92,7.03
5700,2015,CHINA,31.076999999999998,109.896,7.03
5589,2015,SOLOMON ISLANDS,-9.307,158.403,6.7
5588,2015,SOLOMON ISLANDS,-10.401,165.141,7.0
5591,2015,USA,52.214,-169.399,6.9
5590,2015,CHILE,-31.573,-71.67399999999999,8.3
5596,2015,USA,60.08,-141.3,7.03
5592,2015,CHILE,-29.46,-72.12,6.9
5593,2015,JAPAN,31.000999999999998,128.873,6.7
5594,2015,GREECE,38.67,20.6,6.5
5722,2015,SOLOMON ISLANDS,-8.899,158.422,6.8
5598,2016,INDONESIA,-4.952,94.33,7.8
5599,2016,ECUADOR,0.35,-80.16,7.8
5600,2016,VANUATU,-16.043,167.37900000000002,7.0
5604,2016,NEW CALEDONIA,-22.476999999999997,173.11700000000002,7.2
5605,2016,UK TERRITORY,-55.285,-31.877,7.4
5606,2016,NEW ZEALAND,-37.359,179.146,7.0
5613,2016,NEW ZEALAND,-42.736999999999995,173.054,7.8
5618,2016,JAPAN,37.393,141.387,6.9
5620,2016,NICARAGUA,11.96,-88.835,6.9
5630,2016,SOLOMON ISLANDS,-10.681,161.327,7.8
5632,2016,SOLOMON ISLANDS,-10.749,161.132,6.9
5636,2016,PAPUA NEW GUINEA,-4.505,153.52200000000002,7.9
5637,2016,CHILE,-43.516999999999996,-74.391,7.6
5639,2017,FIJI,-19.373,176.05200000000002,6.9
5642,2017,PAPUA NEW GUINEA,-6.246,155.172,7.9
5643,2017,IRAN,27.835,51.94,7.03
5647,2017,CHILE,-33.038000000000004,-72.062,6.9
5648,2017,PHILIPPINES,5.504,125.066,6.9
5649,2017,USA,59.852,-136.67700000000002,6.2
5652,2017,GREECE,38.93,26.365,6.3
5651,2017,GREENLAND,71.813,-52.568999999999996,7.03
5654,2017,RUSSIA,54.443000000000005,168.857,7.7
5656,2017,COLOMBIA,11.0,-74.3,7.03
5655,2017,TURKEY,36.929,27.414,6.6
5658,2017,MEXICO,14.761,-94.103,8.2
5663,2017,NEW CALEDONIA,-21.66,169.203,6.8
5664,2017,NEW CALEDONIA,-21.63,168.88400000000001,6.6
5723,2017,NEW CALEDONIA,-21.638,168.673,6.3
5724,2017,NEW CALEDONIA,-21.503,168.59799999999998,6.6
5670,2017,NEW CALEDONIA,-21.334,168.683,7.0
5671,2017,KERMADEC ISLANDS,-30.0,-179.0,7.03
5672,2018,HONDURAS,17.474,-83.51899999999999,7.5
5675,2018,PERU,-15.776,-74.744,7.1
5673,2018,USA,56.04600000000001,-149.07299999999998,7.9
5676,2018,PAPUA NEW GUINEA,-3.608,144.588,7.03
5678,2018,USA,19.37,-155.032,6.9
5685,2018,INDONESIA,-8.287,116.45200000000001,6.9
5686,2018,FIJI,-18.178,-178.111,8.2
5687,2018,VENEZUELA,10.855,-62.883,7.3
5688,2018,NEW CALEDONIA,-22.066,170.05,7.1
5689,2018,INDONESIA,-0.17800000000000002,119.84,7.5
5725,2018,NEW CALEDONIA,-21.743000000000002,169.52200000000002,6.5
5690,2018,GREECE,37.506,20.563000000000002,6.8
5698,2018,NEW CALEDONIA,-21.969,169.446,7.5
5714,2018,RUSSIA,50.56,131.47,7.03
5699,2018,INDONESIA,-6.102,105.42299999999999,7.03
5705,2019,PAPUA NEW GUINEA,-4.081,152.569,7.5
5710,2019,CHILE,-30.055999999999997,-72.082,6.4
5711,2019,NEW ZEALAND,-30.805,-178.095,7.2
5712,2019,JAPAN,38.646,139.472,6.4
5716,2019,ITALY,38.789,15.213,7.03
5733,2019,INDONESIA,1.6,126.416,7.1
